County,SpeciesName,SpeciesCode,SpeciesCategory,SpeciesType,SpeciesGraphUrl,Link,Phenology,BreedAbundance,MigAbundance,WinterAbundance,YearAbundance,WeeksDetected,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53
Johnston,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-101&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-101&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Migratory,unlikely,unlikely,unlikely,unlikely,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Jones,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-103&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-103&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Occasional,unlikely,unlikely,unlikely,unlikely,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Lee,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-105&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-105&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Occasional,unlikely,unlikely,unlikely,unlikely,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Lenoir,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-107&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-107&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Occasional,unlikely,unlikely,unlikely,unlikely,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Lincoln,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-109&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-109&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Occasional,unlikely,unlikely,unlikely,unlikely,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
McDowell,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-111&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-111&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Breeding,possible,possible,unlikely,unlikely,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,2,0,2,2,0,0,0,3,3,0,0,3,3,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,
Macon,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-113&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-113&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Breeding,possible,possible,unlikely,possible,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,4,3,3,3,3,3,2,3,2,2,3,3,3,2,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Madison,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-115&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-115&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Breeding,possible,possible,unlikely,possible,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,5,5,3,3,3,2,4,3,0,0,3,0,3,3,3,0,4,4,3,4,3,0,0,0,0,0,0,0,0,0,0,,,,,
Martin,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-117&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-117&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Occasional,unlikely,unlikely,unlikely,unlikely,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Mecklenburg,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-119&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-119&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Breeding,possible,possible,unlikely,possible,27,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,2,2,1,1,1,0,2,1,1,2,2,3,2,2,1,2,3,2,1,0,0,0,0,0,0,0,0,0,1,,,,,
Mitchell,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-121&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-121&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Breeding,possible,possible,unlikely,possible,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,4,3,4,2,0,3,0,3,3,0,0,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,,,,,
Montgomery,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-123&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-123&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Breeding,possible,unlikely,unlikely,unlikely,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,0,3,3,0,0,3,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,,
Moore,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-125&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-125&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Migratory,unlikely,possible,unlikely,unlikely,14,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,3,3,2,2,2,0,0,2,0,0,0,0,0,0,0,0,3,2,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,
Nash,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-127&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-127&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Breeding,unlikely,unlikely,unlikely,unlikely,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
New Hanover,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-129&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-129&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Migratory,unlikely,possible,unlikely,possible,28,2,2,0,1,0,0,0,0,0,0,0,0,2,2,3,3,2,2,2,1,0,1,0,1,1,0,1,2,2,2,3,3,4,5,5,5,4,3,2,1,0,0,0,0,0,0,0,0,,,,,
Northampton,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-131&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-131&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Occasional,unlikely,unlikely,unlikely,unlikely,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Onslow,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-133&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-133&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Migratory,unlikely,possible,unlikely,unlikely,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,2,0,0,0,0,0,0,0,2,0,0,0,3,0,2,3,3,3,4,2,2,0,0,0,0,0,0,0,0,0,0,,,,,
Orange,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-135&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-135&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Breeding,possible,possible,unlikely,possible,28,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,3,4,3,3,2,1,2,1,1,1,1,1,2,3,3,3,3,3,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,,,,,
Pamlico,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-137&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-137&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Breeding,possible,possible,unlikely,possible,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,3,3,3,3,3,2,3,0,2,3,0,2,0,3,3,1,3,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,
Pasquotank,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-139&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-139&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Occasional,unlikely,unlikely,unlikely,unlikely,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Pender,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-141&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-141&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Migratory,unlikely,possible,unlikely,unlikely,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2,2,2,2,2,0,0,0,0,0,0,0,0,3,2,3,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,,,,,
Perquimans,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-143&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-143&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Occasional,unlikely,unlikely,unlikely,unlikely,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Person,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-145&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-145&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Breeding,unlikely,unlikely,unlikely,unlikely,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,0,0,0,2,0,0,0,2,0,2,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Pitt,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-147&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-147&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Migratory,unlikely,possible,unlikely,unlikely,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,3,3,0,0,0,0,0,0,0,0,0,0,3,1,3,4,4,5,4,3,0,0,0,0,0,0,0,0,0,0,0,,,,,
Polk,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-149&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-149&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Breeding,possible,possible,unlikely,possible,18,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,3,3,3,3,2,2,3,0,3,0,0,0,3,0,3,3,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
Randolph,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-151&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-151&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Breeding,unlikely,unlikely,unlikely,unlikely,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,3,0,0,0,0,0,3,0,5,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,,,,,
Richmond,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-153&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-153&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Occasional,unlikely,unlikely,unlikely,unlikely,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Robeson,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-155&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-155&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Occasional,unlikely,unlikely,unlikely,unlikely,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Rockingham,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-157&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-157&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Breeding,unlikely,unlikely,unlikely,unlikely,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,0,0,0,0,0,0,2,2,3,3,3,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Rowan,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-159&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-159&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Breeding,unlikely,possible,unlikely,unlikely,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,4,4,3,2,3,0,0,0,0,0,2,3,3,0,0,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Rutherford,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-161&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-161&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Breeding,possible,possible,unlikely,possible,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,6,5,5,5,6,4,4,4,3,5,3,3,0,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,,,,,
Sampson,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-163&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-163&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Occasional,unlikely,unlikely,unlikely,unlikely,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Scotland,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-165&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-165&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Occasional,unlikely,unlikely,unlikely,unlikely,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Stanly,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-167&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-167&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Breeding,unlikely,unlikely,unlikely,unlikely,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,3,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Stokes,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-169&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-169&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Breeding,possible,unlikely,unlikely,unlikely,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,0,3,3,3,0,0,4,3,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,
Surry,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-171&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-171&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Migratory,unlikely,possible,unlikely,unlikely,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,4,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Swain,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-173&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-173&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Breeding,possible,unlikely,unlikely,unlikely,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,3,1,1,3,2,0,0,1,2,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Transylvania,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-175&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-175&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Breeding,possible,possible,unlikely,possible,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,5,3,3,1,1,1,2,3,1,1,3,2,3,3,3,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,
Tyrrell,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-177&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-177&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Migratory,unlikely,possible,unlikely,unlikely,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,5,3,3,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Union,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-179&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-179&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Migratory,unlikely,unlikely,unlikely,unlikely,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,
Vance,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-181&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-181&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Occasional,unlikely,unlikely,unlikely,unlikely,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Wake,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-183&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-183&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Breeding,possible,possible,unlikely,possible,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,4,4,3,2,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,1,1,1,1,0,0,0,0,0,0,0,,,,,
Warren,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-185&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-185&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Breeding,unlikely,unlikely,unlikely,unlikely,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,4,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Washington,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-187&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-187&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Migratory,unlikely,unlikely,unlikely,unlikely,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,3,0,0,0,0,0,0,0,0,3,3,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,
Watauga,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-189&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-189&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Breeding,likely,possible,unlikely,possible,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,6,6,6,6,5,5,5,5,4,4,4,4,4,3,3,2,3,2,3,2,2,1,0,0,0,0,0,0,0,0,0,0,,,,,
Wayne,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-191&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-191&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Occasional,unlikely,unlikely,unlikely,unlikely,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Wilkes,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-193&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-193&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Breeding,possible,possible,unlikely,unlikely,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,3,2,3,2,1,3,2,0,0,0,2,3,0,3,3,3,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,,,,,
Wilson,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-195&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-195&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Migratory,unlikely,unlikely,unlikely,unlikely,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,3,2,0,0,0,0,0,0,0,0,3,3,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Yadkin,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-197&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-197&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Occasional,unlikely,unlikely,unlikely,unlikely,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Yancey,Yellow Warbler,yelwar,species,native,https://ebird.org/barchart?r=US-NC-199&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,https://ebird.org/barchart?r=US-NC-199&bmo=1&emo=12&byr=1900&eyr=2023&spp=yelwar,Breeding,possible,possible,unlikely,possible,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,5,4,4,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,2,0,0,0,0,0,0,0,0,0,0,,,,,
Ashe,Yellow-bellied Flycatcher,yebfly,species,native,https://ebird.org/barchart?r=US-NC-009&bmo=1&emo=12&byr=1900&eyr=2023&spp=yebfly,https://ebird.org/barchart?r=US-NC-009&bmo=1&emo=12&byr=1900&eyr=2023&spp=yebfly,Occasional,unlikely,unlikely,unlikely,unlikely,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Avery,Yellow-bellied Flycatcher,yebfly,species,native,https://ebird.org/barchart?r=US-NC-011&bmo=1&emo=12&byr=1900&eyr=2023&spp=yebfly,https://ebird.org/barchart?r=US-NC-011&bmo=1&emo=12&byr=1900&eyr=2023&spp=yebfly,Occasional,unlikely,unlikely,unlikely,unlikely,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Brunswick,Yellow-bellied Flycatcher,yebfly,species,native,https://ebird.org/barchart?r=US-NC-019&bmo=1&emo=12&byr=1900&eyr=2023&spp=yebfly,https://ebird.org/barchart?r=US-NC-019&bmo=1&emo=12&byr=1900&eyr=2023&spp=yebfly,Occasional,unlikely,unlikely,unlikely,unlikely,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,
